date,avg_sentiment,review_count
2011-10-17,0.8275862068965517,29
2011-10-18,0.7777777777777778,27
2011-10-19,0.782608695652174,23
2011-10-20,0.7307692307692307,26
2011-10-21,0.6875,16
2011-10-22,0.8125,16
2011-10-23,0.6666666666666666,27
2011-10-24,0.6363636363636364,22
2011-10-25,0.6521739130434783,23
2011-10-26,0.8823529411764706,17
2011-10-27,0.6153846153846154,13
2011-10-28,0.8695652173913043,23
2011-10-29,0.4444444444444444,9
2011-10-30,0.631578947368421,19
2011-10-31,0.631578947368421,19
2011-11-01,0.782608695652174,23
2011-11-02,0.6551724137931034,29
2011-11-03,0.7,20
2011-11-04,0.6875,16
2011-11-05,0.8333333333333334,30
2011-11-06,0.7692307692307693,26
2011-11-07,0.8125,16
2011-11-08,0.6857142857142857,35
2011-11-09,0.5625,16
2011-11-10,0.8333333333333334,24
2011-11-11,0.7307692307692307,26
2011-11-12,0.6190476190476191,21
2011-11-13,0.68,25
2011-11-14,0.5555555555555556,27
2011-11-15,0.5384615384615384,26
2011-11-16,0.625,24
2011-11-17,0.76,25
2011-11-18,0.6666666666666666,12
2011-11-19,0.8888888888888888,9
2011-11-20,0.6666666666666666,24
2011-11-21,0.7272727272727273,22
2011-11-22,0.6363636363636364,22
2011-11-23,0.5,12
2011-11-24,0.8333333333333334,12
2011-11-25,0.75,8
2011-11-26,0.5714285714285714,14
2011-11-27,0.8,20
2011-11-28,0.7142857142857143,28
2011-11-29,0.6176470588235294,34
2011-11-30,0.5454545454545454,11
2011-12-01,0.7,10
2011-12-02,0.7894736842105263,19
2011-12-03,0.9090909090909091,11
2011-12-04,0.7857142857142857,14
2011-12-05,0.9285714285714286,14
2011-12-06,0.7619047619047619,21
2011-12-07,0.8888888888888888,18
2011-12-08,0.7391304347826086,23
2011-12-09,0.875,16
2011-12-10,0.7391304347826086,23
2011-12-11,0.7142857142857143,7
2011-12-12,0.85,20
2011-12-13,0.5555555555555556,18
2011-12-14,0.7777777777777778,18
2011-12-15,0.8095238095238095,21
2011-12-16,0.8571428571428571,21
2011-12-17,0.8571428571428571,7
2011-12-18,0.631578947368421,19
2011-12-19,0.75,16
2011-12-20,0.75,12
2011-12-21,0.7333333333333333,15
2011-12-22,0.8461538461538461,13
2011-12-23,0.7142857142857143,14
2011-12-24,0.6923076923076923,13
2011-12-25,0.625,8
2011-12-26,0.3333333333333333,6
2011-12-27,0.5217391304347826,23
2011-12-28,0.5625,32
2011-12-29,0.7058823529411765,34
2011-12-30,0.7058823529411765,34
2011-12-31,0.5789473684210527,38
2012-01-01,0.625,16
2012-01-02,0.8181818181818182,33
2012-01-03,0.6,25
2012-01-04,0.8928571428571429,28
2012-01-05,0.8709677419354839,31
2012-01-06,0.7368421052631579,19
2012-01-07,0.6923076923076923,26
2012-01-08,0.7692307692307693,26
2012-01-09,0.6206896551724138,29
2012-01-10,0.6896551724137931,29
2012-01-11,0.7037037037037037,27
2012-01-12,0.7894736842105263,19
2012-01-13,0.875,16
2012-01-14,0.6052631578947368,38
2012-01-15,0.84,25
2012-01-16,0.6857142857142857,35
2012-01-17,0.8611111111111112,36
2012-01-18,0.42857142857142855,14
2012-01-19,0.5384615384615384,26
2012-01-20,0.9333333333333333,15
2012-01-21,0.8333333333333334,18
2012-01-22,1.0,23
2012-01-23,0.75,28
2012-01-24,0.7142857142857143,28
2012-01-25,0.6896551724137931,29
2012-01-26,0.8,20
2012-01-27,0.6666666666666666,12
2012-01-28,0.85,20
2012-01-29,0.9523809523809523,21
2012-01-30,0.7272727272727273,22
2012-01-31,0.6956521739130435,46
2012-02-01,0.47368421052631576,19
2012-02-02,0.6296296296296297,27
2012-02-03,0.8181818181818182,11
2012-02-04,0.42857142857142855,14
2012-02-05,0.7,20
2012-02-06,0.5217391304347826,23
2012-02-07,0.6666666666666666,18
2012-02-08,0.8,25
2012-02-09,0.8333333333333334,18
2012-02-10,0.6666666666666666,9
2012-02-11,0.45454545454545453,11
2012-02-12,0.7083333333333334,24
2012-02-13,0.6451612903225806,31
2012-02-14,0.7647058823529411,17
2012-02-15,0.6666666666666666,18
2012-02-16,0.7619047619047619,21
2012-02-17,0.68,25
2012-02-18,0.7222222222222222,18
2012-02-19,1.0,15
2012-02-20,0.7608695652173914,46
2012-02-21,0.7804878048780488,41
2012-02-22,0.7435897435897436,39
2012-02-23,0.4722222222222222,36
2012-02-24,0.64,25
2012-02-25,0.6,25
2012-02-26,0.8214285714285714,28
2012-02-27,0.6764705882352942,34
2012-02-28,0.8125,16
2012-02-29,0.7692307692307693,26
2012-03-01,0.6956521739130435,23
2012-03-02,0.8235294117647058,17
2012-03-03,0.7727272727272727,22
2012-03-04,0.75,32
2012-03-05,0.7391304347826086,23
2012-03-06,0.6666666666666666,21
2012-03-07,0.6428571428571429,14
2012-03-08,0.6666666666666666,30
2012-03-09,0.6666666666666666,12
2012-03-10,0.7083333333333334,24
2012-03-11,0.75,20
2012-03-12,0.8260869565217391,23
2012-03-13,0.7058823529411765,17
2012-03-14,0.6521739130434783,23
2012-03-15,0.8928571428571429,28
2012-03-16,0.6129032258064516,31
2012-03-17,0.6875,16
2012-03-18,0.75,16
2012-03-19,0.5714285714285714,28
2012-03-20,0.782608695652174,23
2012-03-21,0.7,30
2012-03-22,0.696969696969697,33
2012-03-23,0.717948717948718,39
2012-03-24,0.625,16
2012-03-25,0.8275862068965517,29
2012-03-26,0.6206896551724138,29
2012-03-27,0.8181818181818182,33
2012-03-28,0.8888888888888888,27
2012-03-29,0.8148148148148148,27
2012-03-30,0.8695652173913043,23
2012-03-31,0.6666666666666666,15
2012-04-01,0.5789473684210527,19
2012-04-02,0.7,30
2012-04-03,0.8571428571428571,28
2012-04-04,0.9090909090909091,22
2012-04-05,0.5555555555555556,18
2012-04-06,0.7777777777777778,9
2012-04-07,0.8421052631578947,19
2012-04-08,0.7419354838709677,31
2012-04-09,0.6296296296296297,27
2012-04-10,0.8484848484848485,33
2012-04-11,0.631578947368421,19
2012-04-12,0.9,20
2012-04-13,0.6551724137931034,29
2012-04-14,0.76,50
2012-04-15,0.68,25
2012-04-16,0.7755102040816326,49
2012-04-17,0.78125,32
2012-04-18,0.6153846153846154,26
2012-04-19,0.782608695652174,23
2012-04-20,0.8333333333333334,18
2012-04-21,0.8387096774193549,31
2012-04-22,0.8,25
2012-04-23,0.6842105263157895,38
2012-04-24,0.6666666666666666,27
2012-04-25,0.7058823529411765,17
2012-04-26,0.5217391304347826,23
2012-04-27,0.7142857142857143,21
2012-04-28,0.5,16
2012-04-29,0.7894736842105263,19
2012-04-30,0.8787878787878788,33
2012-05-01,0.7142857142857143,35
2012-05-02,0.625,32
2012-05-03,0.6842105263157895,19
2012-05-04,0.4375,16
2012-05-05,0.7333333333333333,15
2012-05-06,0.625,24
2012-05-07,0.71875,32
2012-05-08,0.8518518518518519,27
2012-05-09,0.8181818181818182,33
2012-05-10,0.631578947368421,19
2012-05-11,0.7,20
2012-05-12,0.9047619047619048,21
2012-05-13,0.5555555555555556,18
2012-05-14,0.6888888888888889,45
2012-05-15,0.6842105263157895,38
2012-05-16,0.8,25
2012-05-17,0.75,8
2012-05-18,0.8095238095238095,21
2012-05-19,0.72,25
2012-05-20,0.6,15
2012-05-21,0.8108108108108109,37
2012-05-22,0.6538461538461539,26
2012-05-23,0.6956521739130435,23
2012-05-24,0.8695652173913043,23
2012-05-25,0.7777777777777778,18
2012-05-26,0.6428571428571429,14
2012-05-27,0.7894736842105263,19
2012-05-28,0.7407407407407407,27
2012-05-29,0.7209302325581395,43
2012-05-30,0.6444444444444445,45
2012-05-31,0.5185185185185185,27
2012-06-01,0.6666666666666666,27
2012-06-02,0.8125,16
2012-06-03,0.625,16
2012-06-04,0.7446808510638298,47
2012-06-05,0.8235294117647058,34
2012-06-06,0.7037037037037037,27
2012-06-07,0.8846153846153846,26
2012-06-08,0.8421052631578947,19
2012-06-09,0.7142857142857143,14
2012-06-10,0.7843137254901961,51
2012-06-11,0.7931034482758621,29
2012-06-12,0.7567567567567568,37
2012-06-13,0.7352941176470589,34
2012-06-14,0.6923076923076923,39
2012-06-15,0.7241379310344828,29
2012-06-16,0.75,16
2012-06-17,0.5714285714285714,28
2012-06-18,0.7575757575757576,33
2012-06-19,0.75,32
2012-06-20,0.8085106382978723,47
2012-06-21,0.8064516129032258,31
2012-06-22,0.6956521739130435,23
2012-06-23,0.375,8
2012-06-24,0.625,24
2012-06-25,0.7878787878787878,33
2012-06-26,0.5833333333333334,24
2012-06-27,0.7027027027027027,37
2012-06-28,0.7027027027027027,37
2012-06-29,0.7777777777777778,18
2012-06-30,0.631578947368421,19
2012-07-01,0.64,25
2012-07-02,0.7419354838709677,31
2012-07-03,0.7878787878787878,33
2012-07-04,0.7096774193548387,31
2012-07-05,0.71875,32
2012-07-06,0.7941176470588235,34
2012-07-07,0.7931034482758621,29
2012-07-08,0.6136363636363636,44
2012-07-09,0.7906976744186046,43
2012-07-10,0.8275862068965517,29
2012-07-11,0.7586206896551724,29
2012-07-12,0.5882352941176471,17
2012-07-13,0.6551724137931034,29
2012-07-14,0.8,25
2012-07-15,0.782608695652174,23
2012-07-16,0.475,40
2012-07-17,0.825,40
2012-07-18,0.8095238095238095,21
2012-07-19,0.8333333333333334,36
2012-07-20,0.8571428571428571,14
2012-07-21,0.8372093023255814,43
2012-07-22,0.8636363636363636,22
2012-07-23,0.84375,32
2012-07-24,0.6666666666666666,48
2012-07-25,0.8076923076923077,26
2012-07-26,0.6206896551724138,29
2012-07-27,0.7297297297297297,37
2012-07-28,0.75,20
2012-07-29,0.8095238095238095,21
2012-07-30,0.6333333333333333,30
2012-07-31,0.725,40
2012-08-01,0.7272727272727273,22
2012-08-02,0.7916666666666666,24
2012-08-03,0.7857142857142857,14
2012-08-04,0.8333333333333334,24
2012-08-05,0.8611111111111112,36
2012-08-06,0.7142857142857143,42
2012-08-07,0.7727272727272727,44
2012-08-08,0.7142857142857143,28
2012-08-09,0.6111111111111112,18
2012-08-10,0.8333333333333334,36
2012-08-11,0.75,16
2012-08-12,0.6896551724137931,29
2012-08-13,0.75,52
2012-08-14,0.8695652173913043,23
2012-08-15,0.7,30
2012-08-16,0.6923076923076923,13
2012-08-17,0.6538461538461539,26
2012-08-18,0.6875,16
2012-08-19,0.7391304347826086,23
2012-08-20,0.6521739130434783,46
2012-08-21,0.75,28
2012-08-22,0.76,25
2012-08-23,0.7058823529411765,34
2012-08-24,0.6666666666666666,18
2012-08-25,0.6428571428571429,14
2012-08-26,0.6451612903225806,31
2012-08-27,0.7714285714285715,35
2012-08-28,0.8205128205128205,39
2012-08-29,0.7027027027027027,37
2012-08-30,0.7,20
2012-08-31,0.7333333333333333,30
2012-09-01,0.6666666666666666,18
2012-09-02,0.6296296296296297,27
2012-09-03,0.7777777777777778,36
2012-09-04,0.6666666666666666,54
2012-09-05,0.6538461538461539,26
2012-09-06,0.8888888888888888,18
2012-09-07,0.6470588235294118,17
2012-09-08,0.8461538461538461,26
2012-09-09,0.7916666666666666,24
2012-09-10,0.5517241379310345,29
2012-09-11,0.7631578947368421,38
2012-09-12,0.7333333333333333,30
2012-09-13,0.7037037037037037,27
2012-09-14,0.6190476190476191,21
2012-09-15,0.8333333333333334,24
2012-09-16,0.8333333333333334,24
2012-09-17,0.631578947368421,19
2012-09-18,0.6666666666666666,24
2012-09-19,0.8148148148148148,27
2012-09-20,0.42105263157894735,19
2012-09-21,0.75,24
2012-09-22,0.7272727272727273,11
2012-09-23,0.7368421052631579,38
2012-09-24,0.7407407407407407,27
2012-09-25,0.7931034482758621,29
2012-09-26,0.6818181818181818,22
2012-09-27,0.896551724137931,29
2012-09-28,0.7894736842105263,19
2012-09-29,0.75,24
2012-09-30,0.8333333333333334,18
2012-10-01,0.7142857142857143,28
2012-10-02,0.6451612903225806,31
2012-10-03,0.8,20
2012-10-04,0.6086956521739131,23
2012-10-05,0.7222222222222222,18
2012-10-06,0.72,25
2012-10-07,0.6363636363636364,22
2012-10-08,0.56,25
2012-10-09,0.5666666666666667,30
2012-10-10,0.5263157894736842,19
2012-10-11,0.6153846153846154,13
2012-10-12,0.7083333333333334,24
2012-10-13,0.8125,16
2012-10-14,0.5882352941176471,17
2012-10-15,0.7096774193548387,31
2012-10-16,0.6785714285714286,56
2012-10-17,0.8,20
2012-10-18,0.75,28
2012-10-19,0.696969696969697,33
2012-10-20,0.8,20
2012-10-21,0.8095238095238095,21
2012-10-22,0.7428571428571429,35
2012-10-23,0.8095238095238095,21
2012-10-24,0.8695652173913043,23
2012-10-25,0.95,20
2012-10-26,0.631578947368421,19
2012-10-27,0.6666666666666666,12
2012-10-28,0.5833333333333334,24
2012-10-29,0.7,20
2012-10-30,0.8,30
2012-10-31,0.8529411764705882,34
2012-11-01,0.8,20
2012-11-02,0.6176470588235294,34
2012-11-03,0.8333333333333334,18
2012-11-04,0.6666666666666666,24
2012-11-05,0.6571428571428571,35
2012-11-06,0.76,25
2012-11-07,0.631578947368421,19
2012-11-08,0.8181818181818182,33
2012-11-09,0.9,30
2012-11-10,0.5384615384615384,13
2012-11-11,0.7692307692307693,26
2012-11-12,0.6206896551724138,29
2012-11-13,0.7428571428571429,35
2012-11-14,0.8571428571428571,28
2012-11-15,0.5882352941176471,17
2012-11-16,0.8181818181818182,11
2012-11-17,0.5714285714285714,14
2012-11-18,0.8666666666666667,15
2012-11-19,0.7575757575757576,33
2012-11-20,0.75,24
2012-11-21,0.6153846153846154,13
2012-11-22,0.7419354838709677,31
2012-11-23,1.0,9
2012-11-24,0.6666666666666666,24
2012-11-25,0.7058823529411765,17
2012-11-26,0.8620689655172413,29
2012-11-27,0.5333333333333333,15
2012-11-28,0.6785714285714286,28
2012-11-29,0.6,20
2012-11-30,0.7333333333333333,15
2012-12-01,0.7647058823529411,17
2012-12-02,0.625,24
2012-12-03,0.6428571428571429,14
2012-12-04,0.6538461538461539,26
2012-12-05,0.7142857142857143,28
2012-12-06,0.7142857142857143,14
2012-12-07,0.6666666666666666,12
2012-12-08,0.6842105263157895,19
2012-12-09,0.7083333333333334,24
2012-12-10,0.6086956521739131,23
2012-12-11,0.8571428571428571,28
2012-12-12,0.6923076923076923,13
2012-12-13,0.7692307692307693,13
2012-12-14,0.7142857142857143,21
2012-12-15,0.631578947368421,19
2012-12-16,0.6666666666666666,18
2012-12-17,0.68,25
2012-12-18,0.8571428571428571,21
2012-12-19,0.65,20
2012-12-20,0.6428571428571429,14
2012-12-21,0.5625,16
2012-12-22,0.7647058823529411,17
2012-12-23,0.7777777777777778,9
2012-12-24,0.6666666666666666,12
2012-12-25,0.6666666666666666,3
2012-12-26,0.6,20
2012-12-27,0.7352941176470589,34
2012-12-28,0.6538461538461539,26
2012-12-29,0.65,40
2012-12-30,0.7586206896551724,29
2012-12-31,0.5405405405405406,37
2013-01-01,0.6923076923076923,26
2013-01-02,0.8333333333333334,36
2013-01-03,0.7560975609756098,41
2013-01-04,0.5769230769230769,26
2013-01-05,0.8076923076923077,26
2013-01-06,0.5757575757575758,33
2013-01-07,0.7241379310344828,29
2013-01-08,0.75,24
2013-01-09,0.5757575757575758,33
2013-01-10,0.7,20
2013-01-11,0.7931034482758621,29
2013-01-12,0.71875,32
2013-01-13,0.6818181818181818,22
2013-01-14,0.56,25
2013-01-15,0.7692307692307693,26
2013-01-16,0.5625,16
2013-01-17,0.8214285714285714,28
2013-01-18,0.7647058823529411,17
2013-01-19,0.75,20
2013-01-20,0.6551724137931034,29
2013-01-21,0.5666666666666667,30
2013-01-22,0.7894736842105263,19
2013-01-23,0.7894736842105263,19
2013-01-24,0.5526315789473685,38
2013-01-25,0.7931034482758621,29
2013-01-26,0.5,16
2013-01-27,0.6363636363636364,22
2013-01-28,0.7674418604651163,43
2013-01-29,0.696969696969697,33
2013-01-30,0.6666666666666666,18
2013-01-31,0.875,16
2013-02-01,0.8055555555555556,36
2013-02-02,0.7916666666666666,24
2013-02-03,0.6785714285714286,28
2013-02-04,0.6666666666666666,24
2013-02-05,0.631578947368421,19
2013-02-06,0.6666666666666666,15
2013-02-07,0.6538461538461539,26
2013-02-08,0.8235294117647058,17
2013-02-09,0.6923076923076923,26
2013-02-10,0.6578947368421053,38
2013-02-11,0.896551724137931,29
2013-02-12,0.7333333333333333,30
2013-02-13,0.8484848484848485,33
2013-02-14,0.7272727272727273,22
2013-02-15,0.6551724137931034,29
2013-02-16,0.85,20
2013-02-17,0.6785714285714286,28
2013-02-18,0.6363636363636364,44
2013-02-19,0.7555555555555555,45
2013-02-20,0.5588235294117647,34
2013-02-21,0.7307692307692307,26
2013-02-22,0.7714285714285715,35
2013-02-23,0.8076923076923077,26
2013-02-24,0.7659574468085106,47
2013-02-25,0.5,18
2013-02-26,0.6842105263157895,38
2013-02-27,0.6111111111111112,18
2013-02-28,0.8571428571428571,21
2013-03-01,0.7083333333333334,24
2013-03-02,0.8421052631578947,19
2013-03-03,0.8604651162790697,43
2013-03-04,0.6944444444444444,36
2013-03-05,0.65,20
2013-03-06,0.68,25
2013-03-07,0.75,20
2013-03-08,0.6666666666666666,21
2013-03-09,0.7647058823529411,34
2013-03-10,0.5333333333333333,15
2013-03-11,0.6842105263157895,38
2013-03-12,0.782608695652174,23
2013-03-13,0.7391304347826086,23
2013-03-14,0.875,32
2013-03-15,0.8529411764705882,34
2013-03-16,0.7419354838709677,31
2013-03-17,0.68,25
2013-03-18,0.7111111111111111,45
2013-03-19,0.8235294117647058,34
2013-03-20,0.7407407407407407,27
2013-03-21,0.6111111111111112,18
2013-03-22,0.7567567567567568,37
2013-03-23,0.7916666666666666,24
2013-03-24,0.7741935483870968,31
2013-03-25,0.7567567567567568,37
2013-03-26,0.7333333333333333,45
2013-03-27,0.8,25
2013-03-28,0.7142857142857143,28
2013-03-29,0.7941176470588235,34
2013-03-30,0.5384615384615384,26
2013-03-31,0.8378378378378378,37
2013-04-01,0.6792452830188679,53
2013-04-02,0.7222222222222222,36
2013-04-03,0.7692307692307693,39
2013-04-04,0.7105263157894737,38
2013-04-05,0.6,45
2013-04-06,0.5666666666666667,30
2013-04-07,0.8108108108108109,37
2013-04-08,0.7222222222222222,36
2013-04-09,0.6944444444444444,36
2013-04-10,0.8536585365853658,41
2013-04-11,0.7777777777777778,18
2013-04-12,0.8928571428571429,28
2013-04-13,0.8518518518518519,27
2013-04-14,0.6666666666666666,18
2013-04-15,0.7692307692307693,26
2013-04-16,0.6774193548387096,31
2013-04-17,0.7272727272727273,22
2013-04-18,0.6428571428571429,14
2013-04-19,0.7272727272727273,22
2013-04-20,0.8571428571428571,28
2013-04-21,0.7272727272727273,33
2013-04-22,0.7714285714285715,35
2013-04-23,0.8571428571428571,35
2013-04-24,0.8536585365853658,41
2013-04-25,0.8,15
2013-04-26,0.6896551724137931,29
2013-04-27,0.8666666666666667,30
2013-04-28,0.8809523809523809,42
2013-04-29,0.746268656716418,67
2013-04-30,0.75,32
2013-05-01,0.8108108108108109,37
2013-05-02,0.55,20
2013-05-03,0.5238095238095238,21
2013-05-04,0.9285714285714286,28
2013-05-05,0.6486486486486487,37
2013-05-06,0.8823529411764706,34
2013-05-07,0.7837837837837838,37
2013-05-08,0.8285714285714286,35
2013-05-09,0.7560975609756098,41
2013-05-10,0.8823529411764706,17
2013-05-11,0.5555555555555556,18
2013-05-12,0.6818181818181818,22
2013-05-13,0.5555555555555556,54
2013-05-14,0.6666666666666666,24
2013-05-15,0.5555555555555556,27
2013-05-16,0.78125,32
2013-05-17,0.6585365853658537,41
2013-05-18,0.6521739130434783,23
2013-05-19,0.8,35
2013-05-20,0.8529411764705882,34
2013-05-21,0.8,20
2013-05-22,0.76,25
2013-05-23,0.5806451612903226,31
2013-05-24,0.875,24
2013-05-25,0.8214285714285714,28
2013-05-26,0.8846153846153846,26
2013-05-27,0.6792452830188679,53
2013-05-28,0.782608695652174,46
2013-05-29,0.7857142857142857,28
2013-05-30,0.6923076923076923,39
2013-05-31,0.7272727272727273,44
2013-06-01,0.7837837837837838,37
2013-06-02,0.75,36
2013-06-03,0.7446808510638298,47
2013-06-04,0.6,40
2013-06-05,0.75,44
2013-06-06,0.8,30
2013-06-07,0.7,20
2013-06-08,0.7368421052631579,19
2013-06-09,0.7083333333333334,24
2013-06-10,0.7407407407407407,27
2013-06-11,0.7368421052631579,38
2013-06-12,0.5789473684210527,19
2013-06-13,0.6206896551724138,29
2013-06-14,0.7857142857142857,28
2013-06-15,0.6666666666666666,24
2013-06-16,0.6666666666666666,24
2013-06-17,0.6333333333333333,30
2013-06-18,0.696969696969697,33
2013-06-19,0.7575757575757576,33
2013-06-20,0.7142857142857143,14
2013-06-21,0.6666666666666666,33
2013-06-22,0.6818181818181818,22
2013-06-23,0.7575757575757576,33
2013-06-24,0.7,30
2013-06-25,0.75,28
2013-06-26,0.6956521739130435,23
2013-06-27,0.43333333333333335,30
2013-06-28,0.75,24
2013-06-29,0.7058823529411765,17
2013-06-30,0.65,40
2013-07-01,0.6615384615384615,65
2013-07-02,0.7428571428571429,35
2013-07-03,0.7714285714285715,35
2013-07-04,0.75,32
2013-07-05,0.5769230769230769,26
2013-07-06,0.8085106382978723,47
2013-07-07,0.6428571428571429,42
2013-07-08,0.7435897435897436,39
2013-07-09,0.7076923076923077,65
2013-07-10,0.7540983606557377,61
2013-07-11,0.7692307692307693,26
2013-07-12,0.7,40
2013-07-13,0.7272727272727273,33
2013-07-14,0.6285714285714286,35
2013-07-15,0.8333333333333334,36
2013-07-16,0.6744186046511628,43
2013-07-17,0.6857142857142857,35
2013-07-18,0.725,40
2013-07-19,0.75,40
2013-07-20,0.7419354838709677,31
2013-07-21,0.5,46
2013-07-22,0.7021276595744681,47
2013-07-23,0.7058823529411765,34
2013-07-24,0.8461538461538461,52
2013-07-25,0.7666666666666667,30
2013-07-26,0.6956521739130435,23
2013-07-27,0.44,25
2013-07-28,0.6551724137931034,29
2013-07-29,0.8666666666666667,30
2013-07-30,0.7446808510638298,47
2013-07-31,0.8421052631578947,38
2013-08-01,0.696969696969697,33
2013-08-02,0.5833333333333334,24
2013-08-03,0.7878787878787878,33
2013-08-04,0.7608695652173914,46
2013-08-05,0.7857142857142857,28
2013-08-06,0.6666666666666666,33
2013-08-07,0.7368421052631579,38
2013-08-08,0.725,40
2013-08-09,0.6285714285714286,35
2013-08-10,0.8181818181818182,33
2013-08-11,0.6521739130434783,23
2013-08-12,0.7681159420289855,69
2013-08-13,0.7317073170731707,41
2013-08-14,0.7666666666666667,60
2013-08-15,0.7894736842105263,57
2013-08-16,0.75,44
2013-08-17,0.7083333333333334,24
2013-08-18,0.7021276595744681,47
2013-08-19,0.6818181818181818,66
2013-08-20,0.8095238095238095,42
2013-08-21,0.8108108108108109,37
2013-08-22,0.7358490566037735,53
2013-08-23,0.6521739130434783,46
2013-08-24,0.8070175438596491,57
2013-08-25,0.7708333333333334,48
2013-08-26,0.7954545454545454,44
2013-08-27,0.6111111111111112,36
2013-08-28,0.7419354838709677,31
2013-08-29,0.7959183673469388,49
2013-08-30,0.72,25
2013-08-31,0.7575757575757576,33
2013-09-01,0.6590909090909091,44
2013-09-02,0.6382978723404256,47
2013-09-03,0.625,48
2013-09-04,0.7727272727272727,44
2013-09-05,0.6888888888888889,45
2013-09-06,0.7567567567567568,37
2013-09-07,0.8292682926829268,41
2013-09-08,0.7,50
2013-09-09,0.6842105263157895,38
2013-09-10,0.8125,32
2013-09-11,0.8048780487804879,41
2013-09-12,0.7241379310344828,29
2013-09-13,0.8,50
2013-09-14,0.8,45
2013-09-15,0.7708333333333334,48
2013-09-16,0.7111111111111111,45
2013-09-17,0.7777777777777778,27
2013-09-18,0.7142857142857143,42
2013-09-19,0.8888888888888888,27
2013-09-20,0.88,25
2013-09-21,0.7741935483870968,31
2013-09-22,0.6829268292682927,41
2013-09-23,0.7222222222222222,36
2013-09-24,0.7272727272727273,33
2013-09-25,0.7,40
2013-09-26,0.8181818181818182,22
2013-09-27,0.775,40
2013-09-28,0.72,25
2013-09-29,0.7254901960784313,51
2013-09-30,0.7959183673469388,49
2013-10-01,0.7297297297297297,37
2013-10-02,0.68,25
2013-10-03,0.8620689655172413,29
2013-10-04,0.6785714285714286,28
2013-10-05,0.8695652173913043,23
2013-10-06,0.6333333333333333,30
2013-10-07,0.5714285714285714,42
2013-10-08,0.7105263157894737,38
2013-10-09,0.7948717948717948,39
2013-10-10,0.5217391304347826,23
2013-10-11,0.7419354838709677,31
2013-10-12,0.8064516129032258,31
2013-10-13,0.7666666666666667,30
2013-10-14,0.8484848484848485,33
2013-10-15,0.8157894736842105,38
2013-10-16,0.8333333333333334,24
2013-10-17,0.7,20
2013-10-18,0.7297297297297297,37
2013-10-19,0.7027027027027027,37
2013-10-20,0.7272727272727273,44
2013-10-21,0.6730769230769231,52
2013-10-22,0.6521739130434783,23
2013-10-23,0.7567567567567568,37
2013-10-24,0.7241379310344828,29
2013-10-25,0.7,40
2013-10-26,0.6551724137931034,29
2013-10-27,0.6764705882352942,34
2013-10-28,0.7931034482758621,29
2013-10-29,0.8484848484848485,33
2013-10-30,0.8157894736842105,38
2013-10-31,0.8636363636363636,22
2013-11-01,0.72,25
2013-11-02,0.64,25
2013-11-03,0.7027027027027027,37
2013-11-04,0.7380952380952381,42
2013-11-05,0.6842105263157895,38
2013-11-06,0.6896551724137931,29
2013-11-07,0.7916666666666666,48
2013-11-08,0.7941176470588235,34
2013-11-09,0.7647058823529411,34
2013-11-10,0.7142857142857143,42
2013-11-11,0.8863636363636364,44
2013-11-12,0.7560975609756098,41
2013-11-13,0.7096774193548387,31
2013-11-14,0.6,25
2013-11-15,0.5217391304347826,23
2013-11-16,0.6923076923076923,39
2013-11-17,0.8055555555555556,36
2013-11-18,0.6875,32
2013-11-19,0.75,28
2013-11-20,0.7666666666666667,30
2013-11-21,0.75,28
2013-11-22,0.8,35
2013-11-23,0.7241379310344828,29
2013-11-24,0.7142857142857143,35
2013-11-25,0.7666666666666667,30
2013-11-26,0.7666666666666667,30
2013-11-27,0.6511627906976745,43
2013-11-28,0.5416666666666666,24
2013-11-29,0.9230769230769231,13
2013-11-30,0.6829268292682927,41
2013-12-01,0.6976744186046512,43
2013-12-02,0.7708333333333334,48
2013-12-03,0.72,25
2013-12-04,0.6764705882352942,34
2013-12-05,0.7727272727272727,22
2013-12-06,0.7931034482758621,29
2013-12-07,0.7391304347826086,23
2013-12-08,0.6060606060606061,33
2013-12-09,0.6341463414634146,41
2013-12-10,0.7857142857142857,28
2013-12-11,0.7714285714285715,35
2013-12-12,0.6888888888888889,45
2013-12-13,0.75,20
2013-12-14,0.5555555555555556,27
2013-12-15,0.85,20
2013-12-16,0.6923076923076923,39
2013-12-17,0.6538461538461539,26
2013-12-18,0.7391304347826086,23
2013-12-19,0.7142857142857143,28
2013-12-20,0.68,25
2013-12-21,0.7857142857142857,28
2013-12-22,0.7419354838709677,31
2013-12-23,0.6785714285714286,28
2013-12-24,0.7105263157894737,38
2013-12-25,0.65,20
2013-12-26,0.7954545454545454,44
2013-12-27,0.6078431372549019,51
2013-12-28,0.7380952380952381,42
2013-12-29,0.6923076923076923,52
2013-12-30,0.6607142857142857,56
2013-12-31,0.6774193548387096,62
2014-01-01,0.6923076923076923,26
2014-01-02,0.6829268292682927,41
2014-01-03,0.7735849056603774,53
2014-01-04,0.8235294117647058,51
2014-01-05,0.6984126984126984,63
2014-01-06,0.8478260869565217,46
2014-01-07,0.8392857142857143,56
2014-01-08,0.7142857142857143,42
2014-01-09,0.68,25
2014-01-10,0.717948717948718,39
2014-01-11,0.7096774193548387,31
2014-01-12,0.7441860465116279,43
2014-01-13,0.8333333333333334,30
2014-01-14,0.76,25
2014-01-15,0.782608695652174,23
2014-01-16,0.7916666666666666,24
2014-01-17,0.7941176470588235,34
